comment_author,comment_time,comment_likes,comment_text,post_url
@60squadzYT,2024-03-20 05:56:04,0.0,The gamma ray burst reminds me of Solar Smash,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Iam_Antidote_forever,2024-03-19 11:18:55,0.0,Sounds like God to me,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@saty276,2024-03-18 19:17:37,0.0,If a Gamma ray burst hits the planet i will have to be serious??????,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@SonicTheRobloxian,2024-03-16 08:34:46,0.0,"I got a question, if 95% is dark matter & energy, what is the rest of the 5%?",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@lancjosh340,2024-03-16 04:58:28,0.0,We see the past of those exoplanets meaning there could be life that has emerged but we just dont know,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@PatientPerspective,2024-03-15 02:26:30,0.0,"Don't know why, but i feel sorry for that space gadget floating after earth is gone",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@edljnehan2811,2024-03-14 21:02:24,0.0,Thanks my friend now I'm going to have to get drunk so I can sleep tonight??,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@King_EDITZ05,2024-03-13 06:51:16,0.0,Not gonna lie this man scares me too much,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@mitchellbailey4906,2024-03-04 17:11:03,0.0,What most people dont know is that its really difficult to track asteroids since the universe is so large and dark. There literally could be dozens of life ending rocks hurtling around us right now and probably are and some are very close we just haven't found them because they haven't moved to the right spot yet.,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@mycrabsalegendbylegendsnev4934,2024-03-04 16:05:28,0.0,"This guy is now 
 made me scared of the future",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@TastyMade3asy,2024-03-04 14:36:26,1.0,That one asteroid on its way to snipe the only source of life ??,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@rickolson9983,2024-03-03 11:14:56,0.0,"Ok, how about this: does space go on forever? Or, does it stop? Either way,
It is very scary.",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@matthewrowell8518,2024-03-02 11:39:18,0.0,My favourite scary space fact is that if our sun was to go out or blow up (I realise it wont but just play along) we wouldnt know about it for 500 seconds and there is no possible way to know any sooner. Doomed before we even knew it,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Little_Blue_49,2024-03-01 23:26:25,0.0,An Asteroid can't hit the Earth. Jupiter is protecting us,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@vaporwingfauxmcloud1190,2024-03-01 20:34:31,0.0,"Of all this scary stuff, can we all agree to program our Voyager 1 to tell the Universe ""Go F urself"" in every known human language? Because right about now, its been more of a curse for many of us to have existed during times when terrible human beings decided to genocide entire peoples or corrupt people trying to purposefully destroy humanity ??",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@mikaelrajkovic7503,2024-03-01 05:56:05,0.0,"1st not true dark matter is holding alldimensions
2nd idk but the sun will not exist that long its 348 999 999 999 years
3rd true
4th when the sun explodes and makes the universe go bye bye everything outside of kosmos will survive
5th nothing what even is the fifth question there was four",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Ileavecommentsonurvideo,2024-02-29 12:40:57,0.0,10 billion years? Glad Im not those guys,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@NoobDerric,2024-02-28 04:43:33,0.0,"Most horror movies: ????
Random space fact: ????",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@eternalmindblocks8359,2024-02-28 02:36:10,0.0,I mean it prob wont be the last of humanity since we have the potential to become type 7 civilizations with enough time. By the time the sun explodes we will be long gone in some other place,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@magn00b36,2024-02-27 23:26:14,0.0,6. A 360m asteroid is hurdling towards our plant right now.,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Breadwatcher213,2024-02-24 12:22:21,0.0,"Space fact:
Pluto has volcanos but instead of spitting out lava it spits out ice",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@kimberliana5111,2024-02-23 14:56:40,0.0,What if there is other beings they just dont need what humans need,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@user-io8rl6wb4k,2024-02-23 13:54:09,0.0,the scariest is sun red giant,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@vraevoil6530,2024-02-22 12:17:06,0.0,"Wake up all
So all of these things happen by themselves Noo,no
The truth is there is GOD who made this all happened",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@raimondspadaro8211,2024-02-19 13:05:42,0.0,"Fun fact: Dark Matter/Energy is a theory!, not proven.",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@user-se1zq7wm8p,2024-02-18 23:13:32,0.0,space is sudh a mystery??,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@MrGoofymcgoo,2024-02-18 17:07:51,0.0,Keep in mind that any planet could have life because there's no reason for them to need the same stuff as humans,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Gooberguy11111,2024-02-18 03:46:19,0.0,Bro the fact in like 5 billion years when the milkdromedea galaxy is formed and new life is made there gonna find the voyager 1. Then they will just watch it and same thing over and over,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@levichaudharyedits3906,2024-02-16 02:08:46,0.0,"""we will be toast""??",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@kylle564,2024-02-04 02:16:51,0.0,I have a theory Soo if the 95% made of dark matter and dark energy does that make dark matter just a powerful energy of darkness like black holes source of dark matter and it I think that white holes are made of white energy like opposite of black holes and 23% is made of other nature to other verses of universe's,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@NoThankYou_1,2024-02-03 22:04:13,0.0,I have a theory what if the universe is like cheez in between observable universes is dark matter,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@johnnyb1030,2024-02-03 04:55:39,0.0,Keep in mind we are so far away from anything it would be nearly impossible with current technology to measure intelligent life or be measured ourselves.,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@leahgary1107,2024-02-02 16:59:06,0.0,Why are the three stars of Orion's belt named what they are and could somebody tell me what they are again? Thanks. ??????,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@N_U_G_G_E_T0,2024-01-31 13:36:16,0.0,Fun fact: the sun is not 10b years old??????,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@sharanyasatia5571,2024-01-29 14:18:54,0.0,"Atrokobi :  an asteroid might hit earth  
Me :  I WILL DIE ??????? ??????????????????",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@suelarika5649,2024-01-28 20:32:14,0.0,"Space is the only thing that can kill us, the only thing that can kill us.",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@mhermit,2024-01-28 17:47:37,0.0,"Number 1 is only beautiful. ""Their scientists clearly searched for God"", they'll say.",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Theintrovertednow,2024-01-27 21:16:00,0.0,Is it weird ive always speculated that their may be life else where we just dont have the technology to know atm always wondered especially with the amounts of space that hasnt been discovered,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@user-gb3lp8qb8b,2024-01-27 08:34:23,0.0,When moon sacrifice himself:                              Earth:NO MY SON MY SONNNNNNn,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@ralphmassimei9668,2024-01-27 06:02:27,0.0,I dont buy any of this bullshit.,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@noahrsedam,2024-01-26 22:01:00,0.0,pheobe pheobe pheobe,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Binti-wakinyakyusa,2024-01-26 18:37:09,0.0,"Okey, these are just things that scientists havent figured out yet!! Not that scary!!",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@BionksSpy101,2024-01-25 09:28:55,1.0,"Bro, I actually just got so scared when I realised that Im just on a floating orb in the middle of nowhere

Questions I have: planets would look like
Why is space really dark if the sun is nearby?",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@josephpedley308,2024-01-24 08:36:36,0.0,Imagine if the aliens intercepted the voyager 1 and just dropped it in the middle of the desert ??,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@ray_isback9116,2024-01-24 04:38:28,0.0,Comment for the algorithm,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@77Kami777,2024-01-19 05:17:18,0.0,"Dark matter and dark energy could be an unknown, fundamentally quintessential force of spiritual origin.",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@JonathanGuzman-jh3sy,2024-01-18 09:17:48,0.0,I didn't know Hobo Johnson was Into these things....now ur awesome idc what they say about ur music,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Shelby_cx,2024-01-18 08:39:15,0.0,How y'all know this sh!t?,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@bobtheben7991,2024-01-15 22:27:19,0.0,"There could be an asteroid heading towards earth and we wouldnt know ye

*gets sniped*",https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@Altair_7749,2024-01-14 20:58:13,0.0,iv'e gotten so clever from watching your videos,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@whatsupbro5889,2024-01-14 19:00:06,0.0,This is scary ??,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@AGMundy,2024-01-04 21:11:42,0.0,GRBs are the most probable reason for there being no alien civilisations within contactable distance,https://youtube.com/shorts/lbPZa4XyaCY?si=Cgy2KDmYOOmYhq4_
@MrIseOled,2024-12-04 21:03:36,0.0,"Dark matter is something shadow is for light, it´s just something that isn´t.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@DS-fo4ed,2024-12-04 19:23:26,0.0,He needs to get his upper  lateral incisors and canines bleached to match the two central incisor veneers / crowns that he already has,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@sentgrace5188,2024-12-04 12:27:08,0.0,"Hello Brian!
I enjoy your way of sharing your thoughts & experiences very much.
Questions about Dark matter?

It is the Love Matter.
The Matter which invisibly
binds US, one to another.
??????????
We can heal.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@PawpiChoolo,2024-12-04 08:04:47,0.0,5:1? More like almost infinity to 1.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@iRossco,2024-12-04 05:41:31,0.0,Dark matter...dark gravity...sounds a lot like black holes out there!,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@embracelove7502,2024-12-04 02:06:47,0.0,Dark Matter is the gaps in modern Math,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@matthewglaser1812,2024-12-04 01:04:40,0.0,Could it be a lot of smallish black holes?,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@penguinista,2024-11-04 19:33:29,0.0,I like to think it is matter in a 'nearby' parallel universe (or universes) and the distortion in spacetime caused by its mass bleeds over to our universe.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@timmyers4988,2024-11-04 18:51:39,0.0,"Dark Matter is a THEORY, made up by barely sentient, hairless apes to make our limited intelligence and comprehension of things seem superior to that of amoebas!",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@JDRied,2024-11-04 17:38:07,0.0,It is only matter that is outside of our visual perception. There is more to the spectrum of light than we can visually see.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@mikeflannery7905,2024-11-04 11:36:34,0.0,"Perhaps there is no dark matter, perhaps they just have wrong models?",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@SamarArons,2024-11-04 10:59:30,0.0,"The phenomena dark matter always makes me think of ""this source is called darkness"", a line in the first verse of the Dao De Djing, or Tao Te Ching, written down before 300 BC. What Brian Cox explains here about dark matter resonates wonderfully with this ancient text: 

Tao Te Ching  Verse 1

The tao that can be told
is not the eternal Tao
The name that can be named
is not the eternal Name.

The unnamable is the eternally real.
Naming is the origin of all particular things.
Free from desire, you realize the mystery.
Caught in desire, you see only the manifestations.

Yet mystery and manifestations
arise from the same source.
This source is called darkness.

Darkness within darkness.
The gateway to all understanding.

(translation by Stephen Mitchell, 1995)",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@michaelkahn8744,2024-11-04 04:29:15,0.0,"Alternative Explanation of Dark Matter and Dark Energy

Einsteins theory of General Relativity states that spacetime is curved by the presence of mass. This curvature influences the motion other objects with mass and gives rise to gravitation. Thus, gravity is a result of geometric features in spacetime.

However, we also observe gravitational effects  curvature of spacetime  in areas without any detectable mass. This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity. So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed  it is not matter at all, but rather an intrinsic curvature of spacetime. In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now  why is spacetime naturally curved? Why is it not flat in the absence of mass?

The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time. Rather than consider time as a linear dimension, we can consider it as a radial one. Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system  3 angular coordinates, ?1,  ?2,  ?3, and one radial coordinate in time, t. We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time. Thus, the Big Bang represents t=0, the beginning of time.

The crucial point is that the expansion of the universe is not homogeneous in all directions. The expansion rate at one point on the bubbles surface may differ slightly from another point near it. The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions. The same way we observe local mountains and valleys on the surface of Earth, we observe local mountains and valleys on the surface of the universe bubble. The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of dark matter.

Valleys in spacetime pull matter in, similarly to the warping of spacetime of massive objects. So dark matter is really valleys in spacetime that are expanding slower than the regions surrounding it. These valleys tend to pull matter in and create planets, stars, and galaxies  regions of space with higher-than-average densities of mass. Conversely, mountains in spacetime will repel matter away, an anti-gravitational effect, which gives rise to cosmic voids in space where we observe no matter.

Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface. These time arrows are not parallel to each other since the universe is not flat. This causes points to have nonzero relative velocity away from each other. It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating. The missing energy required to explain these observations has given rise to the theory of dark energy. The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy. Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.

As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model. Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second. Therefore, the circumference of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s. This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer. At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc). Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as:

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6  km?s)/(2?*4233Mpc)=(1.88*?10?^6  km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 + 2.5 km/s/Mpc, so our calculated value is close. There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted.  Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@SophiaAphrodite,2024-11-04 02:27:34,0.0,My theory is this. Dark Matter is gravity without mass. Since it is not bound to mass it merely exists unbound and is able to affect the gravity attached to mass. I also feel like this is what happens at Black Holes. A Black hole strips the matter from the gravity and ejects the gravity out as dark manner.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@mailam8846,2024-11-04 00:22:21,0.0,"There is one weird thing with dark matter. If it can produce gravity, it will inevitably clump together. And then, we could probably observe it.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@TAZVIVAL,2024-10-04 20:36:32,0.0,"1 galaxy , ours,the milky way... is a single dark matter ...i believe like a tartagrade isnt aware of us...due to its size each galaxy has a boundary  like an edge thats been discovered i beleave we are within it and galaxies (dark matter) are moving around the cosmic web i belive with the massive size our universe could allow a particles to be massive that contains our veiwable particles that contain subatomic particles ...no one has ever taken this different type of thinking...   now the light ...think of a fish tank..u dont see the light on the glass it passes threw it",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@siyeducation,2024-10-04 16:32:41,1.0,"?????? he is an amzing narrator, an amazing teacher, i can listen to him all day!",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@mikefallwell1301,2024-10-04 10:37:43,0.0,Is it possible that it's just easier to get money to study dark matter then it is to study modified Newtonian Dynamics??????,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@stephenlouden480,2024-10-04 01:17:01,1.0,one of only a few who can  so well explain the unexplainable.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@Za7a7aZ,2024-09-04 16:48:05,0.0,"Its the stuff dimensions are made of...there are more dimensions than ours...thats why there is more dark matter needed than the stuff we need in our reality. In the dimensions we can not see they are ""missing"" matter too....our stuff.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@robertgroves8691,2024-09-04 12:21:50,0.0,So in short - we dont know ??,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@wiepcorbier,2024-09-04 06:23:07,0.0,"Dark matter stands for: we don't know.
So we made something up.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@jayd5289,2024-09-04 05:47:44,0.0,scientists need to stop smoking crack stop trying to make up stuff that don't exist,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@MTkONE,2024-09-04 01:17:30,1.0,"It's interesting how people, when the Super Knowledgeable oversimplify 'stuff,' are so easily entertained & hence swayed. ????",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@RepoManZ,2024-09-04 01:03:31,1.0,"your question assumes that dark matter is real,.. it is a theory.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@pangman77,2024-08-04 23:28:48,2.0,We need more stuff.  I can understand that.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@rasmusrytter2377,2024-08-04 21:31:46,1.0,Could the black spots on the sun be dark matter?,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@Ellexis,2024-08-04 20:34:19,2.0,"In other words, we dont have a clue.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@Stevinho1234,2024-08-04 17:42:29,1.0,"That first response is what I'd say ""... erm it's some type of matter"" lol",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@gabrielbahena7626,2024-08-04 17:25:34,1.0,Not a particle but what holds a particle,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@bondjames652,2024-08-04 14:44:10,1.0,"Dark matter should be called Zero matter.
Dark matter is where the vacuum of space is maxed out.
It only exist in localized areas because the nature of it requires it to be contained.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@hardryv3719,2024-08-04 13:39:52,1.0,"I think it makes more sense to consider our observance of dark matter as a visible field effect, possibly from somwthing in an unobservable, fifth dimension.  It would explain many of the mysterious properties of dark matter without breaking other, existing models we've already accepted and proven.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@ridedeep,2024-08-04 13:04:50,1.0,"Noia - Dark Matter ~ No Thin - G

Aion ~ RepHractulised Light - So me thin ~ g",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@LeighMorris-pw2si,2024-08-04 13:01:17,0.0,It's time. Time is the unidentified particle. But it's not a particle. Time is not seen like particles. Time doesn't clump together. Time doesn't interact with light. Dark matter is Time.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@TevinChasles,2024-08-04 11:35:33,1.0,It doesn't matter,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@b1obioly,2024-08-04 10:26:32,1.0,his brain is dark mater... trash human...,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@forrisvourvopoulos3252,2024-08-04 08:34:12,0.0,"Some short of wat??????

1st. Is a Hypothetical substance 5 times the density of the Matter and, supposedly was, is the reason for the existence of the known universe. (along with the BB. Meaning one can not exist without the other).

2nd. Supposedly, again, it is made up by Barions, Protons, Neutrons which are the Nucleus of particles.

3rd. Needs the Black energy in order to via viscosity of Barions (nuclei) to spread or to exist ??

4th. No-thing of the above ever to be proven as predictions for it are not along with observations. 
Endless possibilities of inadequate mathematical concepts and flex google equations have proven nothing so far.

5th. Black Matter situation is a very dark, and corky situation, ??star dust ?? thing ??. So....is not some kind, who and what stuff. 

6th. Simply is the black little man that doesn't exist.:-)",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@timhising3716,2024-08-04 07:53:44,0.0,"(Water) before it comes with contact with any atmosfair. 
Before it has anything to refect light with. 
Seems logic enough.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@jaywalker6464,2024-08-04 06:51:21,0.0,"so it's just speculation, no direct prove.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@ClarkPotter,2024-08-04 06:32:52,0.0,"I'll bet dark matter and dark energy will just turn out to be something fundamental missing from our current models we then inaccurately extrapolate from.

I doubt it's a 'thing', and we're just doing something wrong in our current model.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@jroar123,2024-08-04 04:56:47,1.0,"I wonder if our souls are primarily made of dark matter? When we die, we become infused in that existence? That would possibly mean that who we really are can exist in our world and in that of dark matter.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@spacedoutcowboy4194,2024-08-04 04:14:46,0.0,"I will explain this one more time. Our universe is divided into seven (worlds). One layered atop another. The closest one is the black world, which I have visited. The mass of the six layers we cannot observe is mass which we detect in the one layer we can measure.....so this ends the mystery...I hope. I am a seer and know of such things......",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@jamiesonfamily1201,2024-08-04 03:45:58,0.0,Love this teacher,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@NLM1000,2024-08-04 02:52:11,0.0,Hes babbling.  After listening to him I still dont know what the hell dark matter is.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@PLF...,2024-08-04 00:43:20,0.0,*some sort of gravity,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@redlinesmet4899,2024-08-04 00:17:42,0.0,He calls it stuff because nobody knows what it is.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@paulthomas963,2024-08-04 00:07:11,0.0,I'm out of patience with this bullshit. 60 years. The LCDM model is WRONG. About EVERYTHING. You're welcome. Now go do some real science.,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@wayneparkinson4558,2024-07-04 22:59:27,0.0,Its some sort of matter that doesn't matter move on?,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@jamesthirtyone,2024-07-04 19:45:36,0.0,Gaps in the void!?!  huhhhhhhh,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@kudLo6,2024-07-04 17:44:37,1.0,"In my wanderings around our galaxy.. I use dark matter. yes, it doesn't interact with light, so crap like the speed of light doesn't apply to it. A very efficient way of traveling ;) when you don't have a speed limit :)",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@MB-mn1ym,2024-07-04 13:34:30,0.0,Hes the Thomas Shelby of the physics world,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@jonathanmichel7046,2024-07-04 12:59:42,0.0,"Not really particles Butters, what gravity is made of? Light follows gravity waves. Youve got it all wrong about light. A light particle doesnt move. Without gravity frequency waves whats the fastest speed? In the universe. Frequency gravity. waves.",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@ioudas69,2024-07-04 12:25:49,0.0,It doesn't matter ...,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@Jalapenioman8049,2024-07-04 11:47:16,0.0,Hes got an amazing religion! A matter that cant be detected nor seen but imagines is there interacting just like a god in all other religions ????????????,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@CoreDump07,2024-07-04 11:43:00,0.0,"""we cant see or detect it, but there must be something"" ,  ""lets call it dark matter, that way we don't have to explain it""",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@ges3631,2024-07-04 10:19:46,1.0,"Shows you despite all the arrogance we have,  how little we actually know",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@JLD944,2024-07-04 10:18:37,0.0,Its there to keep everything together,https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@chazrrhd393,2024-07-04 09:54:38,0.0,"Easy, its the best camo cod has ever released",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
@shoppingctrlnl1500,2024-07-04 09:04:57,0.0,"... outnumbers 'regular' matter 5 to 1, but not on/near the earth ???????",https://youtube.com/shorts/13L0RwV8qAw?si=xJiAjOYUOiW0YrSF
